,PseudoTime
Prog_144,0.13230250579064
Prog_156,0.124698496303123
Prog_162,0.133230369873821
HSPC_181,0.0834802118530591
HSPC_187,0.0876027899371641
HSPC_193,0.111520347638152
HSPC_199,0.0414018816954953
HSPC_169,0.0639832330072793
HSPC_182,0.0593919862140458
HSPC_200,0.0380820047039156
HSPC_206,0.113861569617838
LT_HSC_050,0.0280544527668246
HSPC_183,0.0810174326147977
LT_HSC_051,0.0494013492069981
HSPC_171,0.0486158903591878
HSPC_190,0.127981876097902
HSPC_202,0.0382553018087692
LT_HSC_052,0.0322308530856685
HSPC_172,0.0769044556610853
HSPC_185,0.0675708596094607
HSPC_191,0.0259616909572187
HSPC_180,0.088988773687836
HSPC_198,0.0587103755899893
HSPC_204,0.0842599884933976
HSPC_210,0.131679739735882
LT_HSC_054,0.0325087831132367
Prog_187,0.102741526589638
Prog_193,0.0863163199424534
Prog_199,0.0882838873807971
Prog_205,0.133230369873821
LT_HSC_055,0.0192512235156016
Prog_176,0.0892784577051522
Prog_182,0.109965750318826
LT_HSC_056,0.108148390513415
Prog_177,0.0969207009891457
Prog_183,0.123776198103911
Prog_195,0.0915818673163611
Prog_201,0.107134698880793
LT_HSC_057,0.017493043349277
Prog_184,0.133230369873821
Prog_190,0.133230369873821
LT_HSC_058,0.0110313453636321
Prog_179,0.128802922763055
Prog_191,0.102418240459407
Prog_197,0.125397814087476
Prog_203,0.133230369873821
Prog_173,0.118120756890379
LT_HSC_060,0.0357554153497158
Prog_180,0.116637774838988
Prog_186,0.133230369873821
Prog_210,0.133230369873821
HSPC_229,0.0407933360097204
HSPC_247,0.0938245617499697
HSPC_211,0.0662197053105808
HSPC_218,0.0601669505672472
HSPC_224,0.0478596806952765
HSPC_230,0.0548266071353622
HSPC_236,0.106438330037819
HSPC_248,0.0671720275793807
LT_HSC_062,0.0654012021204052
HSPC_212,0.0663472153269489
HSPC_219,0.048050423826392
HSPC_225,0.0751773589042543
HSPC_231,0.0952512431501169
HSPC_249,0.0621684732754787
HSPC_232,0.0815116783948198
HSPC_244,0.0452670059533649
HSPC_250,0.0930590604171767
HSPC_214,0.0893934103125895
HSPC_221,0.011550422422781
HSPC_233,0.0590159565459171
LT_HSC_065,0.00536929535012263
HSPC_215,0.133230369873821
HSPC_228,0.107730719721379
HSPC_240,0.069797578232966
LT_HSC_066,0.0299647742331419
Prog_223,0.0851961319657338
Prog_235,0.12127364038195
Prog_224,0.109739071133841
Prog_230,0.121344183927366
Prog_236,0.133230369873821
Prog_248,0.125200700942625
LT_HSC_068,0.00910058806939198
Prog_243,0.127056820555396
LT_HSC_069,0.0266791664065519
Prog_232,0.133230369873821
Prog_238,0.12816462475768
LT_HSC_070,0.106954957191101
Prog_214,0.129383189338959
Prog_245,0.127825986190651
LT_HSC_071,0.0255245737637322
LT_HSC_072,0.0305787415841677
Prog_228,0.111150103300918
Prog_234,0.0822715487874505
Prog_252,0.117225493175397
HSPC_265,0.0411597281715355
HSPC_283,0.085518490546052
LT_HSC_073,0.0219339224200211
HSPC_253,0.121384353806662
HSPC_266,0.0885959516352933
HSPC_278,0.0493494750129199
LT_HSC_074,0.0241085202823332
HSPC_254,0.0808997991206457
HSPC_279,0.133230369873821
HSPC_285,0.11967645385749
LT_HSC_075,0.0141224595645157
HSPC_255,0.0601052382999466
HSPC_268,0.102703881208361
HSPC_274,0.0647082990801279
HSPC_292,0.0787982248991913
LT_HSC_076,0.0242837654746046
HSPC_269,0.0710238772831771
HSPC_275,0.0960635822618743
HSPC_281,0.0915561828204745
HSPC_287,0.0922230471541214
HSPC_293,0.0510327356817204
HSPC_257,0.0968816556924193
HSPC_264,0.0522191914312433
HSPC_282,0.084979457027664
HSPC_294,0.0904644513569625
LT_HSC_078,0.0297552259601205
Prog_259,0.0721936045785129
Prog_271,0.131051693826486
Prog_283,0.0999321656352909
Prog_289,0.130004356952588
Prog_260,0.108374399302296
LT_HSC_080,0.0303571370556589
Prog_267,0.113675868858866
Prog_273,0.133230369873821
LT_HSC_081,0.0155051162552722
Prog_255,0.13125681524839
Prog_262,0.125170896473606
Prog_268,0.111465444510772
Prog_280,0.131624526244646
Prog_287,0.125563108079045
Prog_264,0.126268500965802
Prog_270,0.0847087819337737
Prog_258,0.118961636275544
HSPC_301,0.0765677543062523
HSPC_307,0.0933702582445072
HSPC_313,0.0850383991275003
HSPC_325,0.0760612011805663
HSPC_331,0.0726570545023835
LT_HSC_085,0.0403233886748413
HSPC_295,0.100962629959768
HSPC_302,0.0899870368582809
HSPC_308,0.0892731773165464
HSPC_314,0.0647506792485147
HSPC_320,0.0899759512543668
HSPC_326,0.0633746947104134
HSPC_332,0.130010702022547
LT_HSC_086,0.0388580926802859
HSPC_296,0.0861563626600475
HSPC_309,0.0769751916156127
HSPC_315,0.062315822209278
HSPC_321,0.0590406701509291
HSPC_297,0.0732269184357342
HSPC_304,0.0526796107117234
HSPC_310,0.0894424151529535
HSPC_322,0.0248464463731608
HSPC_328,0.0678549017608802
LT_HSC_088,0.0979786363611365
HSPC_298,0.0614603467202901
HSPC_305,0.0821390780205537
HSPC_317,0.0708333559026273
HSPC_335,0.0668573395107636
LT_HSC_089,0.0375431542621855
HSPC_299,0.0789212827963497
HSPC_312,0.0865334830981891
HSPC_324,0.0590416804560385
HSPC_336,0.0806921191994787
LT_HSC_090,0.0214579224390441
Prog_307,0.123320810349267
Prog_313,0.120038128832532
Prog_319,0.128678710294875
Prog_325,0.123962576758587
Prog_331,0.126144765859296
Prog_295,0.118799780872288
Prog_308,0.120353803528653
Prog_320,0.0976473075794307
Prog_303,0.108248877414723
Prog_327,0.127838790169203
LT_HSC_093,0.031257724626192
Prog_297,0.11691155977183
Prog_304,0.121926019370225
Prog_310,0.109682899448787
LT_HSC_094,0.0405566723028102
Prog_305,0.0977073899049819
Prog_311,0.118063491779977
Prog_335,0.124630740558097
Prog_324,0.0953865193335257
Prog_336,0.108989243241902
HSPC_349,0.083907054547192
HSPC_367,0.076730403546071
HSPC_373,0.0542568448759016
HSPC_350,0.0703493824180152
HSPC_356,0.110409820863306
HSPC_368,0.0809581490612233
HSPC_374,0.0297804295450612
HSPC_351,0.109873601162663
HSPC_363,0.0368067824739019
HSPC_346,0.0928241043975571
HSPC_370,0.125234980342162
HSPC_376,0.0757781462688148
HSPC_359,0.0357402838968775
HSPC_365,0.0445909392828894
HSPC_371,0.0993028617914626
HSPC_377,0.113379474122501
HSPC_341,0.0824631743730386
HSPC_348,0.0812545891085456
HSPC_354,0.0773833049421784
HSPC_372,0.0783775385645749
LT_HSC_103,0.050579664931745
Prog_338,0.100197342180305
LT_HSC_106,0.0940999214527343
Prog_371,0.089938595306549
Prog_341,0.107799179496039
Prog_378,0.118046978333485
HSPC_403,0.0716093543390129
HSPC_415,0.0433024952158963
HSPC_421,0.118842714881479
HSPC_386,0.012659620077608
HSPC_392,0.0772729327929166
HSPC_398,0.0717819645008409
HSPC_416,0.0753359584957504
HSPC_422,0.0705874709852687
HSPC_380,0.0579116007853524
HSPC_399,0.0257453031865315
HSPC_411,0.133230369873821
HSPC_417,0.0736028174275744
HSPC_423,0.0367777001732925
HSPC_406,0.0360306759455792
HSPC_424,0.0811804820233957
HSPC_382,0.076411181195614
HSPC_395,0.101805992671195
HSPC_419,0.100390362849671
HSPC_425,0.0754847629427271
HSPC_390,0.0284353952739535
HSPC_402,0.0622971716178001
HSPC_420,0.0516925087483152
HSPC_426,0.06957175976573
Prog_399,0.104217016497461
Prog_413,0.0939819424808269
Prog_396,0.121536821955153
Prog_408,0.111856476209582
Prog_414,0.121560838167822
Prog_420,0.122013123012374
HSPC_451,0.0683675518260235
HSPC_457,0.0299945505927398
LT_HSC_109,0.0531973167437049
HSPC_427,0.0951497766415495
HSPC_440,0.0587745168552083
HSPC_446,0.054047571823785
LT_HSC_110,0.0176532076954474
HSPC_441,0.0446918953657781
HSPC_447,0.0791435354183564
HSPC_453,0.0419177108173216
HSPC_465,0.046799728346235
LT_HSC_111,0.016937680483674
HSPC_454,0.0804123219315979
HSPC_460,0.039878231604867
LT_HSC_112,0.00270286130140647
HSPC_443,0.0631334076716275
HSPC_449,0.0624888021216942
HSPC_455,0.0592968781939839
HSPC_461,0.0465268569569474
LT_HSC_113,0
HSPC_431,0.0383157119611019
HSPC_462,0.0471699269806916
HSPC_432,0.050649210786311
Prog_433,0.0822733828476564
Prog_445,0.0870801477718001
Prog_451,0.0999363559169434
LT_HSC_115,0.0193207315737553
Prog_427,0.0706401619661281
Prog_446,0.0701806437671666
LT_HSC_116,0.0615863283140825
Prog_441,0.120999554300402
Prog_465,0.111328795245529
LT_HSC_117,0.0252018476254897
Prog_436,0.102687340640173
Prog_437,0.109965750318826
Prog_443,0.133230369873821
LT_HSC_120,0.0408984618017331
Prog_450,0.102442055973979
Prog_468,0.133230369873821
HSPC_475,0.0487817779446134
HSPC_493,0.053891875053515
HSPC_499,0.0655426352999437
HSPC_505,0.0560615343753104
HSPC_482,0.0693086945516443
HSPC_488,0.0719190692210789
HSPC_500,0.042704444902054
HSPC_470,0.0667667352111064
HSPC_483,0.0458938384932671
HSPC_489,0.0759494406946817
HSPC_495,0.0820849504791304
LT_HSC_123,0.0268380844830721
HSPC_478,0.0545616474169964
HSPC_490,0.0620280660523621
HSPC_496,0.0447651697381102
HSPC_502,0.0178993239668782
LT_HSC_124,0.0277155932746394
HSPC_472,0.0497407949001592
HSPC_479,0.0689726709388025
HSPC_491,0.0796265599044536
HSPC_503,0.0770378844900092
HSPC_509,0.0623655961376163
LT_HSC_125,0.0137695731066516
HSPC_473,0.0414464003743686
HSPC_480,0.0467865047647725
HSPC_486,0.0620978910629507
HSPC_510,0.0570865467753379
LT_HSC_126,0.0303090298233144
Prog_475,0.118757811996604
Prog_487,0.133230369873821
Prog_493,0.109118386367829
Prog_505,0.129428307694381
Prog_476,0.0886282106186388
Prog_488,0.133230369873821
Prog_494,0.124611605543096
Prog_500,0.133230369873821
Prog_506,0.13112670877631
LT_HSC_128,0.0437529016681933
Prog_470,0.125138561232378
Prog_489,0.123518420917414
Prog_495,0.0706397470114249
Prog_501,0.104003867809175
Prog_484,0.133230369873821
Prog_490,0.124225150107428
LT_HSC_130,0.0255187556041214
Prog_485,0.0772349500674338
Prog_491,0.131538700608364
Prog_503,0.109382989331048
LT_HSC_131,0.0119843798459757
LT_HSC_132,0.0504689965843342
Prog_480,0.118740749167835
Prog_498,0.122263691672608
Prog_504,0.0810008093034967
Prog_474,0.0671275745905316
HSPC_523,0.0598340237677422
HSPC_535,0.0870836248364213
HSPC_541,0.0701344557187541
HSPC_547,0.0397836645962151
HSPC_518,0.06988201313218
HSPC_512,0.0395778426996721
HSPC_537,0.0651247773987475
HSPC_543,0.0699368384796148
HSPC_549,0.049457064071775
HSPC_520,0.0302541430737006
HSPC_526,0.0547560947182059
HSPC_532,0.0589726946288504
HSPC_538,0.0491645924967474
HSPC_544,0.0949913784103768
HSPC_550,0.075100279308255
HSPC_514,0.0347882857141649
HSPC_521,0.0355914929449424
HSPC_533,0.0408764575643256
HSPC_545,0.0403521596263251
LT_HSC_137,0.0243021397478088
HSPC_522,0.0880418235996075
HSPC_546,0.0361615653857682
HSPC_552,0.0495135355651751
LT_HSC_138,0.0262577816245422
Prog_517,0.133230369873821
Prog_541,0.122253992145786
LT_HSC_139,0.0436386928887848
Prog_518,0.106629175597623
Prog_524,0.0745141078720851
Prog_530,0.11580986365206
Prog_542,0.126282681858617
LT_HSC_140,0.0527574068933968
Prog_519,0.0764091669015637
Prog_525,0.105127170439826
Prog_531,0.125146501260289
Prog_537,0.0756045167510066
Prog_549,0.131122889705238
Prog_520,0.129708748710694
Prog_526,0.0996738664678247
Prog_532,0.0793425425734123
Prog_550,0.133230369873821
LT_HSC_142,0.133230369873821
Prog_514,0.12293589701149
Prog_521,0.133230369873821
Prog_527,0.10684176283176
Prog_551,0.133230369873821
LT_HSC_144,0.0669048286516025
Prog_528,0.125127103229071
Prog_546,0.121755299144703
Prog_552,0.0593170680803425
HSPC_559,0.0522765614776029
HSPC_589,0.0373267848609996
LT_HSC_145,0.0456824312584542
HSPC_560,0.0674806935339488
HSPC_578,0.0291945200481806
HSPC_590,0.0236817340410018
LT_HSC_146,0.0105873160190037
HSPC_554,0.031184624729834
HSPC_585,0.0382631540123925
LT_HSC_147,0.020497680534606
HSPC_562,0.0533455357362899
LT_HSC_148,0.0341253900317167
HSPC_556,0.0184956518893226
HSPC_569,0.0916220777488239
HSPC_593,0.0761936770768486
LT_HSC_149,0.0477344516273705
HSPC_576,0.0472700806288599
HSPC_594,0.0199444423877682
LT_HSC_150,0.0373590792131296
Prog_565,0.0935686789308093
Prog_577,0.133230369873821
Prog_583,0.10855777531551
Prog_560,0.11798618464167
Prog_572,0.0735516890511757
Prog_578,0.115906818187053
Prog_584,0.130420486165472
Prog_590,0.0909136374844434
LT_HSC_152,0.0324126710863983
Prog_554,0.0638382775291581
Prog_561,0.0722245163897541
Prog_567,0.108504747195353
Prog_573,0.0837175549710055
Prog_579,0.131930884161039
Prog_574,0.133230369873821
Prog_586,0.111463992496646
Prog_569,0.118145487429914
LT_HSC_156,0.0374840773510055
Prog_576,0.099203288042779
HSPC_607,0.0656705499035457
HSPC_613,0.0468732789905237
HSPC_631,0.0701389297759324
HSPC_595,0.0397493521438307
HSPC_602,0.0713626456614621
HSPC_614,0.0644482200121911
HSPC_626,0.0607523347074368
LT_HSC_158,0.0463081163900684
HSPC_615,0.0489995067692148
HSPC_597,0.0348321130809661
HSPC_604,0.0514581359049642
HSPC_610,0.0752683092095174
HSPC_598,0.0361217272456995
HSPC_623,0.07723669884283
HSPC_635,0.0624536475848873
LT_HSC_161,0.0317260143584859
HSPC_599,0.0575533692591944
HSPC_606,0.047118556935532
HSPC_630,0.0761776510132554
Prog_625,0.133230369873821
LT_HSC_163,0.0171840685012243
Prog_595,0.0718863421581407
Prog_626,0.126772479300987
LT_HSC_164,0.0122185473213345
Prog_596,0.123518420917414
Prog_609,0.0867042749869013
Prog_621,0.122344785591199
Prog_627,0.0632867614672106
Prog_633,0.106414697934385
LT_HSC_165,0.017063135001846
Prog_597,0.109968751755443
Prog_628,0.11698712639725
Prog_634,0.108796626500183
LT_HSC_166,0.0372505008530335
Prog_598,0.129792366929298
Prog_617,0.0755158499616845
Prog_623,0.128852238186865
Prog_629,0.0927216498892361
LT_HSC_167,0.0145733510504886
Prog_606,0.0841206258480242
Prog_612,0.102897677276083
Prog_624,0.102716679123106
Prog_636,0.0962693016350884
HSPC_649,0.0623238853611391
HSPC_661,0.0529115824621113
HSPC_667,0.0493017386640751
LT_HSC_169,0.0144108472424961
HSPC_637,0.0641191819183307
HSPC_662,0.0473714313449501
HSPC_668,0.0797432492433367
LT_HSC_170,0.025588457830449
HSPC_638,0.0852899714188338
HSPC_669,0.0382367627928894
LT_HSC_171,0.0306757941102097
HSPC_639,0.0281399204259333
HSPC_646,0.0659709299622449
HSPC_652,0.0415761253005863
HSPC_670,0.0617540581556888
LT_HSC_172,0.0050160570711603
HSPC_640,0.027858165556328
HSPC_665,0.0228424362070444
LT_HSC_173,0.000206194072402858
HSPC_641,0.0350623169894299
HSPC_654,0.0505214148467212
HSPC_660,0.0530370821727657
HSPC_666,0.0884484129816401
HSPC_678,0.050760724992252
LT_HSC_174,0.00634242741916115
Prog_661,0.125079790976921
Prog_673,0.0893599242204932
Prog_644,0.10852321467046
Prog_650,0.113675868858866
Prog_662,0.133230369873821
Prog_674,0.114277763600276
LT_HSC_176,0.0175116078964732
Prog_645,0.133230369873821
Prog_675,0.130894229371585
LT_HSC_177,0.0245625087705044
Prog_658,0.133230369873821
Prog_670,0.120119528682327
Prog_647,0.0944984153851921
Prog_659,0.133230369873821
Prog_665,0.0850634430403158
LT_HSC_179,0.0234769742492318
Prog_641,0.101109052512232
LT_HSC_180,0.0377255304175304
Prog_648,0.133230369873821
Prog_666,0.0595427869561863
Prog_642,0.081493909864387
HSPC_697,0.104279093756322
HSPC_703,0.0684351936788503
HSPC_709,0.102608139881508
HSPC_679,0.0790892580969489
HSPC_692,0.0738729633086837
HSPC_698,0.0796750268935417
HSPC_704,0.0706401619661281
HSPC_716,0.0480691515918459
HSPC_717,0.0797610155204158
LT_HSC_183,0.0203835765441825
HSPC_681,0.0203393650273729
HSPC_700,0.0897643287535315
HSPC_706,0.0843547999221291
LT_HSC_184,0.0274750972563199
HSPC_682,0.104738228438365
HSPC_689,0.0727595404136826
HSPC_695,0.0722598607417021
HSPC_701,0.0368695755417971
HSPC_719,0.0345590820059248
HSPC_683,0.0787826064526551
HSPC_690,0.0827532039947895
HSPC_696,0.0807431554795736
HSPC_708,0.0483867406015823
HSPC_714,0.0411412604923824
Prog_685,0.122013123012374
LT_HSC_187,0.0348514392293812
Prog_679,0.104591289137247
Prog_686,0.129331298629198
Prog_692,0.0725516348207425
Prog_698,0.123862618890215
Prog_704,0.0830021590359008
LT_HSC_188,0.0125672010586328
Prog_687,0.128991690647662
Prog_699,0.133230369873821
Prog_705,0.133230369873821
Prog_717,0.12790217643853
Prog_681,0.125839126526517
Prog_706,0.130289517807244
Prog_682,0.10661254772012
Prog_689,0.10931628355199
LT_HSC_191,0.0411054314362452
Prog_683,0.113777762542015
Prog_690,0.0555759252758831
LT_HSC_192,0.0392876913234786
HSPC_727,0.0404997305542975
HSPC_733,0.0401002360397778
HSPC_751,0.0428921504911856
HSPC_757,0.0735892916874871
LT_HSC_193,0.0316866901925574
HSPC_721,0.0705609165217586
HSPC_734,0.0938177453267724
HSPC_740,0.0151360699821541
HSPC_746,0.079394510694417
HSPC_752,0.0754645958763388
LT_HSC_194,0.0113642773502458
HSPC_722,0.0509369659246439
HSPC_729,0.0291207512558094
HSPC_735,0.0375102724866783
HSPC_747,0.0908292758594947
HSPC_759,0.0388192400614042
LT_HSC_195,0.00818822862779381
HSPC_730,0.0683300576714789
HSPC_736,0.0469967523347134
HSPC_742,0.0251564255801221
HSPC_760,0.0267789261057527
HSPC_724,0.0216324561332284
HSPC_731,0.079336304554465
HSPC_737,0.0965460141507749
HSPC_749,0.0318163106278527
HSPC_761,0.034111184373581
LT_HSC_197,0.0151565453855462
HSPC_725,0.0510338162087803
HSPC_732,0.0370844399342233
HSPC_738,0.0270677959598408
HSPC_744,0.0547398482966711
HSPC_750,0.0661391966530448
HSPC_762,0.0462726489040763
LT_HSC_198,0.0314603524042828
Prog_733,0.0722172601511921
Prog_739,0.133230369873821
Prog_745,0.126701019515097
Prog_728,0.0658274992127298
LT_HSC_200,0.017762584992813
Prog_729,0.0877773959951367
Prog_735,0.123384960135563
Prog_747,0.10134328414813
Prog_753,0.128377426764579
LT_HSC_201,0.0233342677759443
Prog_748,0.101466756392234
Prog_754,0.118408448247822
Prog_724,0.11250146396944
Prog_743,0.123264903278506
Prog_761,0.123847047711408
Prog_725,0.0701704744705094
Prog_732,0.107396549322609
Prog_738,0.112628156159087
Prog_744,0.0985485687308047
Prog_750,0.10498914961368
Prog_756,0.115793624071625
Prog_762,0.0744552075659006
HSPC_769,0.0978441393324522
HSPC_781,0.0504796831502755
HSPC_787,0.0803256844109553
HSPC_799,0.0550976287902956
HSPC_770,0.0861677842523182
HSPC_776,0.0571935059761202
HSPC_800,0.0825808636498397
LT_HSC_206,0.0195990886433022
HSPC_764,0.0525682568044648
HSPC_771,0.0649562213851901
HSPC_777,0.0744552075659006
HSPC_783,0.0394107903474068
HSPC_789,0.0527669301359886
HSPC_795,0.0492706805862667
LT_HSC_207,0.0291338726405428
HSPC_765,0.0613739236759229
HSPC_772,0.0391888893855797
HSPC_778,0.0742264805825315
HSPC_784,0.0442298260065621
HSPC_790,0.0671800822635379
HSPC_802,0.0661391966530448
LT_HSC_208,0.0299782558126984
HSPC_766,0.0869533516883794
HSPC_773,0.0512391871185886
HSPC_785,0.0672543682293338
HSPC_803,0.0555239128085765
HSPC_767,0.0594135770537272
HSPC_774,0.0807030327594891
HSPC_786,0.0352269345584973
HSPC_798,0.0377097169823568
HSPC_804,0.0302045610951122
LT_HSC_210,0.014155065172427
HSPC_768,0.0687335159199707
Prog_769,0.108884030609102
Prog_775,0.122250075806867
Prog_787,0.111323965740239
Prog_793,0.0852634762301881
LT_HSC_211,0.0435065831136863
Prog_763,0.0801054828910077
Prog_782,0.016164763212218
Prog_800,0.122498773293513
LT_HSC_212,0.0188007630318879
Prog_764,0.106549212130381
Prog_777,0.122386311308401
Prog_789,0.121140744890339
Prog_795,0.109189433950616
Prog_801,0.0726102418600615
LT_HSC_213,0.0238050216013478
Prog_765,0.127175721218729
Prog_772,0.120426504825245
Prog_784,0.0461579781516649
Prog_796,0.0937580534000667
LT_HSC_214,0.0209454780907941
Prog_779,0.128572104011967
Prog_791,0.123518420917414
Prog_797,0.0782148079817525
LT_HSC_215,0.0302654871902032
Prog_792,0.131081730766425
Prog_798,0.133230369873821
Prog_804,0.0891534118323949
Prog_768,0.0991681609103448
HSPC_835,0.0427947093196278
HSPC_812,0.04915839263944
HSPC_818,0.0290759517612116
HSPC_824,0.0410228429616244
HSPC_836,0.0570951760069441
HSPC_848,0.0177062586656693
HSPC_813,0.0513403980815192
HSPC_819,0.047869298338366
HSPC_825,0.0630105248859379
HSPC_849,0.0273777528658702
HSPC_814,0.0928942524941148
HSPC_826,0.0513546914902877
HSPC_838,0.062688360817776
HSPC_815,0.0705505891512468
HSPC_821,0.0314810991194886
HSPC_827,0.0673845458023549
HSPC_833,0.0840448011099832
HSPC_839,0.10342081669641
HSPC_809,0.0570394487080666
HSPC_816,0.0587013964834501
HSPC_822,0.0366721363794926
HSPC_828,0.062778898574895
HSPC_834,0.022677773396995
HSPC_840,0.0737123287344737
HSPC_846,0.0611536952365383
HSPC_810,0.065531186685137
Prog_817,0.0830696369318155
Prog_829,0.111660350030729
Prog_847,0.107903240837523
Prog_824,0.112049920631395
Prog_836,0.113089028023584
Prog_848,0.105493289325884
Prog_806,0.104651505678847
Prog_843,0.129738053364667
Prog_832,0.115913724886646
Prog_833,0.0799683689441957
Prog_845,0.132726944312979
Prog_809,0.110379674144255
Prog_834,0.0886759344847503
Prog_840,0.117495027122968
Prog_846,0.123698864538109
Prog_810,0.133230369873821
