,PseudoTime
LPS_4h_S1,78.9777711747251
LPS_4h_S20,82.0976719337934
LPS_4h_S21,90.6694954760256
LPS_4h_S22,83.1715087783508
LPS_4h_S23,75.9621102005557
LPS_4h_S24,62.8194666083847
LPS_4h_S25,59.548580499891
LPS_4h_S26,66.1192454951111
LPS_4h_S27,65.1434995727331
LPS_4h_S28,72.7647228851943
LPS_4h_S29,61.0393269326773
LPS_4h_S2,76.8561533115305
LPS_4h_S30,71.1377708195664
LPS_4h_S31,135.897649833062
LPS_4h_S32,81.8825651274739
LPS_4h_S33,94.5221557957658
LPS_4h_S34,87.0446407113322
LPS_4h_S35,60.5637541533166
LPS_4h_S36,62.5668591392586
LPS_4h_S37,66.9189564161561
LPS_4h_S38,84.3128575101566
LPS_4h_S39,164.6989221923
LPS_4h_S3,64.3808442256112
LPS_4h_S40,73.1789218307532
LPS_4h_S41,85.1002230203137
LPS_4h_S42,88.8428978579309
LPS_4h_S43,73.6378995935399
LPS_4h_S44,158.637205171123
LPS_4h_S45,88.8428978579309
LPS_4h_S46,78.961173870391
LPS_4h_S47,127.526691030735
LPS_4h_S48,115.932412716948
LPS_4h_S49,68.6755995116695
LPS_4h_S4,92.2174593565979
LPS_4h_S50,98.9749332923639
LPS_4h_S51,78.9675519684662
LPS_4h_S52,74.1750840542833
LPS_4h_S53,74.5708713849078
LPS_4h_S54,74.7874844861695
LPS_4h_S55,67.810290492605
LPS_4h_S56,77.9551041949375
LPS_4h_S57,82.4189715472228
LPS_4h_S58,95.1398410603207
LPS_4h_S59,78.7587615476301
LPS_4h_S5,87.4407267721379
LPS_4h_S60,62.3126308187786
LPS_4h_S61,120.179991077435
LPS_4h_S62,78.2064456165464
LPS_4h_S63,79.3656079501013
LPS_4h_S64,82.0635503877181
LPS_4h_S65,71.7875943081691
LPS_4h_S66,63.8351269803523
LPS_4h_S67,117.903628233991
LPS_4h_S68,68.2853284966538
LPS_4h_S69,87.1802087295646
LPS_4h_S6,85.6459643313465
LPS_4h_S70,105.397322608884
LPS_4h_S71,61.4299875261347
LPS_4h_S72,95.7953699628342
LPS_4h_S73,74.0581567433593
LPS_4h_S74,68.4043041238977
LPS_4h_S75,86.4530856106685
LPS_4h_S76,63.7515161935435
LPS_4h_S77,72.174633807834
LPS_4h_S78,64.6864788257721
LPS_4h_S79,130.375716985944
LPS_4h_S7,109.425839345004
LPS_4h_S80,98.1430056280257
LPS_4h_S81,77.4936667504325
LPS_4h_S82,77.5801975411262
LPS_4h_S83,68.9426817456484
LPS_4h_S84,140.535139964881
LPS_4h_S85,75.2850126716159
LPS_4h_S86,65.7941119106884
LPS_4h_S87,62.4560422623312
LPS_4h_S88,165.527213144973
LPS_4h_S89,76.1223337621042
LPS_4h_S8,161.549325299434
LPS_4h_S90,169.87295690346
LPS_4h_S91,150.563247268195
LPS_4h_S92,83.7048352094449
LPS_4h_S93,142.682683751008
LPS_4h_S94,63.1949154002641
LPS_4h_S95,98.3936968806111
LPS_4h_S96,79.1702212959527
LPS_4h_S9,76.820936673737
LPS_6h_S10,94.4839860008344
LPS_6h_S11,65.0293579508296
LPS_6h_S12,66.735633821598
LPS_6h_S13,102.466370490651
LPS_6h_S14,83.0674562933167
LPS_6h_S15,75.1642449129616
LPS_6h_S16,92.4777901450684
LPS_6h_S17,85.5301077512565
LPS_6h_S18,88.3967577665337
LPS_6h_S19,147.327140283949
LPS_6h_S1,75.463883233274
LPS_6h_S20,70.9907184196791
LPS_6h_S21,69.4223170582929
LPS_6h_S22,77.3043283930475
LPS_6h_S23,87.0819931406019
LPS_6h_S24,84.4959120104996
LPS_6h_S25,69.7181934930592
LPS_6h_S26,87.4407267721379
LPS_6h_S27,82.5623468207444
LPS_6h_S28,76.864468127659
LPS_6h_S29,69.9544619834116
LPS_6h_S2,63.6951855382628
LPS_6h_S30,70.4899932457718
LPS_6h_S31,168.380953027072
LPS_6h_S32,166.257932194081
LPS_6h_S33,168.280666003153
LPS_6h_S34,79.2723304768039
LPS_6h_S35,113.383401141331
LPS_6h_S36,162.105376811106
LPS_6h_S37,94.5351626051876
LPS_6h_S38,67.093672412146
LPS_6h_S39,68.9821045484294
LPS_6h_S3,74.2893523359242
LPS_6h_S40,79.4059897906015
LPS_6h_S41,65.9607491657446
LPS_6h_S42,80.4452582923285
LPS_6h_S43,97.5408157662932
LPS_6h_S44,96.8728759087957
LPS_6h_S45,95.9520015676859
LPS_6h_S46,131.494060520479
LPS_6h_S47,155.481768017914
LPS_6h_S48,75.6252618329654
LPS_6h_S49,83.336549063443
LPS_6h_S4,88.3235289889006
LPS_6h_S50,100.657612444824
LPS_6h_S51,75.2850126716159
LPS_6h_S52,161.271934381722
LPS_6h_S53,71.4569484228746
LPS_6h_S54,151.939401991737
LPS_6h_S55,88.5388935497675
LPS_6h_S56,127.2554650337
LPS_6h_S57,77.8358700820175
LPS_6h_S58,68.7737153061664
LPS_6h_S59,95.6046631191174
LPS_6h_S5,86.9552504789136
LPS_6h_S60,130.730748872539
LPS_6h_S61,98.9655001923488
LPS_6h_S62,80.7466254093947
LPS_6h_S63,77.0032501154237
LPS_6h_S64,82.5623468207444
LPS_6h_S65,93.9825488555887
LPS_6h_S66,97.2931832618657
LPS_6h_S67,130.570316198283
LPS_6h_S68,72.9467577766871
LPS_6h_S69,148.596803588175
LPS_6h_S6,90.1672416562517
LPS_6h_S70,83.4672546018064
LPS_6h_S71,103.200998615059
LPS_6h_S72,148.386222253862
LPS_6h_S73,116.462648604257
LPS_6h_S74,65.3615234402865
LPS_6h_S75,89.0949739800594
LPS_6h_S76,71.3242388036742
LPS_6h_S77,83.0962873192018
LPS_6h_S78,149.94510475497
LPS_6h_S79,159.162235754676
LPS_6h_S7,95.3230142657521
LPS_6h_S80,72.4930562879772
LPS_6h_S81,68.9243809950159
LPS_6h_S82,167.534269393205
LPS_6h_S83,136.318897106352
LPS_6h_S84,76.3162546931484
LPS_6h_S85,82.9912075141488
LPS_6h_S86,94.3597582817354
LPS_6h_S87,100.207794442584
LPS_6h_S88,66.3771470822457
LPS_6h_S89,84.1853490472932
LPS_6h_S8,67.5897802741496
LPS_6h_S90,72.174633807834
LPS_6h_S91,124.407776393104
LPS_6h_S92,169.295238441849
LPS_6h_S93,71.1377708195664
LPS_6h_S94,83.1715087783508
LPS_6h_S95,88.9219584919224
LPS_6h_S96,80.1028467214383
LPS_6h_S9,89.7541299547243
