,PseudoTime
Prog_060,0.135352100744147
Prog_066,0.0994136855030869
Prog_072,0.150375560042618
Prog_078,0.196779869266555
Prog_084,0.109599167149831
Prog_048,0.0630024084724652
HSPC_109,0.0878212150133844
HSPC_115,0.0668572514519051
HSPC_085,0.0593598090376218
HSPC_104,0.0597153818495738
HSPC_110,0.104872289097269
HSPC_099,0.058020503926556
HSPC_111,0.039450565834931
HSPC_087,0.0196705455093694
HSPC_094,0.0743094575502703
HSPC_106,0.0469321165457422
HSPC_118,0.0645249819615297
LT_HSC_028,0.0355200421521497
HSPC_088,0.061161180049682
HSPC_095,0.0102446884596981
HSPC_119,0.0511459880358894
HSPC_108,0.0639066448526169
HSPC_120,0.0296431458055543
HSPC_126,0.0567625124575402
Prog_091,0.200311572460805
Prog_115,0.164585591134665
LT_HSC_031,0.0802069200874199
Prog_085,0.115043434793553
Prog_092,0.112037360787418
Prog_098,0.184835913420027
Prog_110,0.201967535525411
Prog_116,0.0722950694081928
Prog_122,0.111304381316682
LT_HSC_032,0.201269928438014
Prog_093,0.111325351876075
Prog_099,0.114719917390398
Prog_111,0.179298837624965
LT_HSC_033,0.0236552814688464
Prog_094,0.189213711314154
Prog_100,0.189903407304138
Prog_106,0.0715148171051412
Prog_112,0.177286084343545
LT_HSC_034,0.0332090816538031
Prog_095,0.161843625174811
Prog_107,0.189845682649764
Prog_113,0.10445244211166
Prog_119,0.195065158137152
Prog_125,0.111208481947355
Prog_089,0.173279556849939
LT_HSC_036,0.00796625863615605
Prog_102,0.186015384920553
Prog_114,0.114217227285405
Prog_120,0.175861742856891
Prog_126,0.108474862311667
Prog_090,0.207971605417938
HSPC_133,0.0841907316563596
HSPC_139,0.0454219949366011
HSPC_151,0.0738701686523427
HSPC_127,0.0789753256094288
HSPC_140,0.0767003229298404
HSPC_146,0.0859996911082705
HSPC_164,0.0672816065587037
HSPC_135,0.0315383214957424
HSPC_141,0.0658578505457967
HSPC_159,0.0666403350690121
LT_HSC_039,0.0467681988760187
HSPC_136,0.0685444721165138
HSPC_142,0.0677281638260488
HSPC_130,0.0619900268488138
HSPC_149,0.0642142832114076
HSPC_155,0.0603584945695219
HSPC_161,0.0623648908827446
LT_HSC_041,0.0297516861649217
HSPC_138,0.0424802141076774
HSPC_144,0.0677218152467585
HSPC_168,0.0883518365258071
Prog_139,0.18471005417583
Prog_145,0.109725105485878
Prog_157,0.106779379008736
Prog_163,0.122183757961882
LT_HSC_043,0.0388389001305703
Prog_127,0.0715412194343896
Prog_134,0.112724187185451
Prog_140,0.177645706743565
Prog_146,0.145421285821535
Prog_152,0.101352519160224
Prog_158,0.202581953180227
LT_HSC_044,0.13907621653341
Prog_135,0.0618827436726209
Prog_153,0.111295350411509
Prog_159,0.081449816013471
Prog_165,0.109689292966734
Prog_154,0.0957906788075037
Prog_160,0.104666556233019
Prog_166,0.168316937463896
LT_HSC_046,0.0343326313693111
Prog_143,0.109076799282041
Prog_149,0.105942473386418
Prog_155,0.101647135819348
Prog_161,0.110963050186356
Prog_131,0.103029359155268
Prog_138,0.0985961028734972
Prog_168,0.111230604458404
Prog_132,0.105678509016332
HSPC_181,0.073730020864559
HSPC_187,0.079539954887528
HSPC_193,0.102992571058381
HSPC_199,0.0410118018249995
HSPC_169,0.065544927823424
HSPC_182,0.0579911408864977
HSPC_200,0.0379461412290119
LT_HSC_050,0.0278538130019483
HSPC_183,0.0736845627217779
LT_HSC_051,0.0507840517696311
HSPC_171,0.0476760220270178
HSPC_202,0.0383768314892971
LT_HSC_052,0.0320808393678776
HSPC_172,0.0702722626922865
HSPC_185,0.0700544858819162
HSPC_191,0.0258977565655248
HSPC_186,0.143851271485572
HSPC_198,0.0588271321782521
HSPC_204,0.0775129016375748
LT_HSC_054,0.0326084051886307
Prog_199,0.0755289509728766
LT_HSC_055,0.0192645894848723
Prog_188,0.199238464018335
Prog_194,0.123032704678067
Prog_200,0.110162146713592
Prog_206,0.109480232276229
Prog_170,0.18312661506018
Prog_177,0.0876554006036204
Prog_189,0.10764265478523
Prog_195,0.0789953682952375
Prog_201,0.0972042694181405
Prog_207,0.175412362543565
LT_HSC_057,0.0174629990206047
Prog_171,0.103719923301533
Prog_178,0.195794742714406
Prog_196,0.198746938768145
Prog_208,0.111513964298887
LT_HSC_058,0.0110326874833513
Prog_172,0.189463962166372
Prog_185,0.177140598031003
Prog_191,0.094849442346531
Prog_209,0.102440296475238
LT_HSC_060,0.0357092066883597
HSPC_223,0.0947944333256302
HSPC_229,0.0417870404224965
HSPC_211,0.0712431753285524
HSPC_218,0.0592421161183435
HSPC_224,0.047874806401024
HSPC_230,0.0597774649188832
HSPC_248,0.0620599164125326
LT_HSC_062,0.059923107147161
HSPC_212,0.0674730308647445
HSPC_219,0.0501413185292593
HSPC_225,0.073156477126482
HSPC_249,0.0657358537103913
LT_HSC_063,0.0917168635863214
HSPC_220,0.0864583077517317
HSPC_232,0.0720559927791773
HSPC_244,0.044490120047313
LT_HSC_064,0.199162045944132
HSPC_214,0.0784437278225455
HSPC_221,0.0115288416073967
HSPC_233,0.0574629746847181
LT_HSC_065,0.005369705941086
HSPC_228,0.0932830818622936
HSPC_240,0.0649871188383239
LT_HSC_066,0.0299271565333087
Prog_217,0.192704430372551
Prog_229,0.200422608032088
Prog_241,0.110232480153207
Prog_247,0.133025814437261
Prog_211,0.197382685706478
Prog_218,0.110963050186356
Prog_224,0.0944753587938123
Prog_242,0.142092630322967
LT_HSC_068,0.00909612410359272
Prog_212,0.184675527403496
Prog_225,0.112278663572518
Prog_231,0.110982429535541
Prog_237,0.110545433478262
Prog_249,0.195065592437954
LT_HSC_069,0.0266339401552268
Prog_213,0.112719636086128
Prog_226,0.107082447434276
Prog_250,0.193717523915317
Prog_221,0.200970712543954
Prog_227,0.110982429535541
Prog_233,0.113292889795882
Prog_239,0.192703377518266
LT_HSC_071,0.0255061144452667
Prog_215,0.18720091089411
LT_HSC_072,0.030591174685453
Prog_222,0.11310328241302
Prog_234,0.0750241937929341
Prog_240,0.128879450416878
Prog_216,0.156172752528093
HSPC_265,0.0416305343353047
HSPC_283,0.0755102698800426
LT_HSC_073,0.0219976252302811
HSPC_278,0.0496707953354798
LT_HSC_074,0.0241910712814266
LT_HSC_075,0.0141398692720784
HSPC_255,0.0555684507941292
HSPC_274,0.0591197272776697
LT_HSC_076,0.02413435281806
HSPC_256,0.18850223563305
HSPC_269,0.0701671784302169
HSPC_275,0.0872556494265342
HSPC_293,0.0593194421269542
HSPC_264,0.0509300014442085
HSPC_282,0.0761487582605927
HSPC_294,0.0803691615689039
LT_HSC_078,0.029914206100526
HSPC_258,0.108491179035811
Prog_265,0.1891964540588
Prog_277,0.108840595003898
Prog_283,0.083911934107316
Prog_253,0.134207448707043
Prog_260,0.102594595806608
Prog_272,0.126656361601804
Prog_278,0.202316431551766
Prog_284,0.175997655188722
Prog_290,0.156492992387685
LT_HSC_080,0.0303417918663948
Prog_254,0.193641202320127
Prog_261,0.181951138369682
Prog_279,0.200432528416318
Prog_285,0.187757455989822
Prog_291,0.179798533259346
LT_HSC_081,0.015470162208715
Prog_274,0.179802939530508
Prog_286,0.180957997593469
Prog_292,0.101201071722087
Prog_256,0.112719636086128
Prog_263,0.104081452676782
Prog_269,0.136810687176208
Prog_275,0.135987046091909
Prog_281,0.172319359830633
Prog_293,0.105776910167893
Prog_276,0.176775486106464
Prog_282,0.167861654790241
Prog_288,0.115240497849485
Prog_294,0.10943832203041
HSPC_301,0.0710961265176365
HSPC_307,0.080545329329289
HSPC_313,0.073935279723465
HSPC_325,0.0692716178486183
HSPC_331,0.0675700486686679
LT_HSC_085,0.0409587133530928
HSPC_302,0.0788605718162876
HSPC_308,0.0777620559793417
HSPC_314,0.0710779098931378
HSPC_326,0.0678428814216047
LT_HSC_086,0.0392865986993714
HSPC_296,0.0753895801986328
HSPC_309,0.0679820644129666
HSPC_315,0.0618601215977689
HSPC_321,0.0636405406515366
HSPC_297,0.0682935337896316
HSPC_304,0.0555590141480207
HSPC_310,0.0786448876399717
HSPC_322,0.0248261597556322
HSPC_328,0.0625159734303341
LT_HSC_088,0.0844328427689914
HSPC_298,0.0572989044539306
HSPC_305,0.07809532343113
HSPC_317,0.063890203004855
HSPC_335,0.0628538898176517
LT_HSC_089,0.0376901531911438
HSPC_299,0.0698558579705106
HSPC_312,0.0830396317269373
HSPC_324,0.0555972213321579
LT_HSC_090,0.0213600447192439
Prog_301,0.146248203063991
LT_HSC_091,0.188120697469565
Prog_314,0.101922610250606
Prog_320,0.0921238890535615
Prog_326,0.186325208604931
Prog_332,0.107332760984509
Prog_296,0.113292889795882
Prog_303,0.0934127563528129
Prog_309,0.106684075494352
Prog_315,0.182295063888433
Prog_321,0.165660425278403
Prog_333,0.125140462700496
LT_HSC_093,0.0309891804669004
Prog_310,0.100738613577339
Prog_316,0.181795549133965
Prog_322,0.112414927845752
Prog_328,0.112115009841086
Prog_334,0.163627299789723
LT_HSC_094,0.0412174724519093
Prog_298,0.13134899959881
Prog_305,0.0870776023701911
Prog_323,0.175773954525886
Prog_329,0.164074807422888
LT_HSC_095,0.192172402914222
Prog_299,0.179883642767279
LT_HSC_096,0.0831572830820285
Prog_306,0.153847164052811
Prog_312,0.186343795076887
Prog_318,0.139415299203745
Prog_324,0.0836109991119473
Prog_330,0.105721762598284
Prog_300,0.102993441628631
HSPC_349,0.0810668715247226
HSPC_361,0.0897934604215316
HSPC_367,0.075037137888439
HSPC_373,0.0621053340659087
HSPC_337,0.0881507832000173
HSPC_344,0.106634387662444
HSPC_350,0.0665424137403334
HSPC_356,0.104120048886851
HSPC_362,0.195868536064613
HSPC_374,0.0296907590047683
LT_HSC_098,0.170563645437838
HSPC_338,0.193329295994956
HSPC_351,0.104866150313383
HSPC_363,0.0368451028150001
HSPC_376,0.0672652779914544
LT_HSC_100,0.193580641112968
HSPC_359,0.0357521351954176
HSPC_365,0.0451269652973864
HSPC_371,0.085474800096535
LT_HSC_101,0.173949166082962
HSPC_348,0.078359564235313
HSPC_372,0.0715707687784268
LT_HSC_102,0.204472601491581
HSPC_342,0.112882344521918
Prog_343,0.115043434793553
Prog_349,0.174163976879294
Prog_355,0.109342442557483
Prog_361,0.184932741750666
Prog_367,0.102378297615956
Prog_373,0.168908059853957
LT_HSC_103,0.053164642783928
Prog_337,0.186065617945163
Prog_350,0.186024085241052
Prog_356,0.191993129552279
Prog_362,0.113748328242324
Prog_368,0.174328364436851
Prog_374,0.183730504737612
Prog_345,0.153466090509399
Prog_351,0.189638331976286
Prog_357,0.191650013691108
Prog_363,0.201000765788445
Prog_369,0.177333074125422
Prog_375,0.202434856867824
LT_HSC_105,0.200678512601807
Prog_339,0.155966337238039
Prog_346,0.174028864468697
Prog_352,0.194482544987012
Prog_358,0.115043434793553
Prog_364,0.14082983112895
Prog_370,0.130212822119476
Prog_376,0.192705581813516
LT_HSC_106,0.0887076261658566
Prog_340,0.133793203877865
Prog_353,0.110849256167512
Prog_359,0.174431363697104
Prog_377,0.184068103879375
LT_HSC_107,0.091990128372285
Prog_348,0.105472971697615
Prog_354,0.19235983163413
Prog_360,0.169339268891316
Prog_366,0.197778598471283
Prog_372,0.108461602748058
Prog_342,0.195235621932745
HSPC_403,0.0645249819615297
HSPC_415,0.0441497083340973
HSPC_386,0.0126119506403681
HSPC_398,0.0641728541336175
HSPC_404,0.188781391356699
HSPC_410,0.112093066493502
HSPC_416,0.0664864685912984
HSPC_422,0.0674185518620221
HSPC_380,0.0584682743584836
HSPC_393,0.116343639568456
HSPC_399,0.0257388371267097
HSPC_423,0.036878989182839
HSPC_406,0.0360417710457333
HSPC_382,0.0686873264772899
HSPC_389,0.180514201645137
HSPC_425,0.073257359623443
HSPC_390,0.028227290270555
HSPC_402,0.0629656604002846
HSPC_408,0.192644718602435
HSPC_420,0.053578222111244
HSPC_426,0.06214946306275
Prog_385,0.18290878993933
Prog_397,0.184287012842824
Prog_403,0.195076019179086
Prog_409,0.191350427917487
Prog_415,0.182492500375344
Prog_421,0.18944684488614
Prog_379,0.158634687006599
Prog_386,0.197580679277652
Prog_392,0.105403468259566
Prog_398,0.197613972774919
Prog_404,0.141639371488214
Prog_410,0.191633621984374
Prog_416,0.189243745138174
Prog_422,0.106134724550963
Prog_380,0.150277006465737
Prog_387,0.108796789776689
Prog_393,0.190145135528328
Prog_399,0.0988388275974441
Prog_405,0.133092258959093
Prog_411,0.108303857766227
Prog_417,0.172985053621358
Prog_423,0.108567722767615
Prog_381,0.147338574279559
Prog_388,0.200719136508551
Prog_394,0.116344501716274
Prog_406,0.18540348565254
Prog_412,0.117495188425494
Prog_418,0.201122762388893
Prog_424,0.202523669327362
Prog_382,0.102966085035777
Prog_389,0.1258983321824
Prog_395,0.203935389396873
Prog_401,0.12678325104865
Prog_407,0.113292889795882
Prog_413,0.0797108991484976
Prog_419,0.191244558948917
Prog_425,0.174064681302859
Prog_383,0.17439357645529
Prog_426,0.109224768803487
Prog_390,0.164769112144755
Prog_402,0.167655352713129
Prog_384,0.143636773771115
HSPC_451,0.0636036217319479
HSPC_457,0.0300215166822409
LT_HSC_109,0.0515523891630032
HSPC_427,0.0876959448253549
HSPC_440,0.0608344530688677
HSPC_446,0.0539550914927083
LT_HSC_110,0.0177149036709663
HSPC_441,0.0449383136020761
HSPC_447,0.0763776549667026
HSPC_453,0.0418623063836355
HSPC_465,0.045665974765049
LT_HSC_111,0.0170089850795247
HSPC_460,0.0395892899125931
LT_HSC_112,0.00270463634364982
HSPC_443,0.0565209926055912
HSPC_449,0.0566741769230586
HSPC_455,0.0558190857520925
HSPC_461,0.0463429852441739
LT_HSC_113,0
HSPC_431,0.0384100601214705
HSPC_462,0.0459313060131812
HSPC_432,0.0493417710360635
Prog_433,0.0723344737918616
Prog_439,0.120768254458329
Prog_445,0.0773889886599375
Prog_457,0.181787521202411
Prog_463,0.104971633931613
LT_HSC_115,0.0192738573584474
Prog_427,0.0628443174147476
Prog_434,0.170459582612812
Prog_440,0.114859969300056
Prog_446,0.0627079257012627
Prog_458,0.104905421884661
LT_HSC_116,0.0619543676661
Prog_435,0.127940535299015
Prog_447,0.108668957675802
Prog_453,0.195607454163137
Prog_459,0.102992571058381
LT_HSC_117,0.0251787342475318
Prog_429,0.194025508656506
Prog_436,0.0862890281338824
Prog_448,0.105197751607168
Prog_454,0.112719636086128
Prog_460,0.0992473264017654
Prog_466,0.179666621360795
Prog_430,0.184160021426518
Prog_449,0.190034469560486
Prog_455,0.1174872416064
Prog_461,0.105816342970108
Prog_467,0.0980385554599976
Prog_431,0.0999254182487819
LT_HSC_120,0.0409076799226916
Prog_438,0.197855250969593
Prog_444,0.114595607047896
Prog_456,0.104413165604795
Prog_462,0.139997119620915
Prog_432,0.127264936860576
HSPC_475,0.0524861825368832
HSPC_493,0.0531328128428394
HSPC_499,0.0590815449081362
HSPC_505,0.0537687058629508
HSPC_488,0.0652565143238625
HSPC_500,0.0427610191542988
HSPC_470,0.0607765589876023
HSPC_483,0.0457416037073605
HSPC_495,0.073935279723465
HSPC_501,0.0868753176447846
LT_HSC_123,0.0269606906486669
HSPC_478,0.0523396208400735
HSPC_490,0.0569387469239697
HSPC_496,0.0437511617247838
HSPC_502,0.0178892783825986
LT_HSC_124,0.0279583493158695
HSPC_472,0.0477946702644038
HSPC_479,0.0623114581950642
HSPC_491,0.073866337093407
HSPC_503,0.0679917609656252
HSPC_509,0.0622112478522186
LT_HSC_125,0.0137874972474069
HSPC_473,0.041321169319475
HSPC_480,0.0493462257540576
HSPC_486,0.0564633804676103
HSPC_510,0.0672720238742491
LT_HSC_126,0.0304149253553382
Prog_493,0.10617796754709
Prog_499,0.108806731589139
Prog_469,0.106263409261918
Prog_476,0.0733295595681256
Prog_482,0.111576169547973
LT_HSC_128,0.0426938747185441
Prog_477,0.196094751891004
Prog_483,0.108470988838087
Prog_495,0.0631286347349646
Prog_507,0.177866521236795
Prog_471,0.106495883970243
Prog_478,0.173942461755328
Prog_496,0.108491179035811
Prog_502,0.188200075768321
Prog_508,0.168951370008318
LT_HSC_130,0.0255542152516647
Prog_472,0.107657318656019
Prog_479,0.110037655992685
Prog_485,0.0701616956917145
Prog_497,0.132776563276097
Prog_509,0.102239779943958
LT_HSC_131,0.0120098595715045
Prog_473,0.113292889795882
LT_HSC_132,0.0760106003627776
Prog_486,0.10863053188408
Prog_504,0.071849580131945
Prog_510,0.182516913452182
Prog_474,0.0607836747943434
HSPC_523,0.0569103665926285
HSPC_535,0.0798458336088875
HSPC_541,0.0664805170429449
HSPC_547,0.0396130193076386
HSPC_518,0.062481131939597
HSPC_512,0.0395709976741192
HSPC_537,0.0598201150339277
HSPC_543,0.0624481886771537
HSPC_549,0.0478010163784035
HSPC_520,0.0302028756204356
HSPC_526,0.0547109892858487
HSPC_532,0.0775281109532878
HSPC_538,0.0483135956336468
HSPC_544,0.0815970034252427
HSPC_550,0.0664373822474329
HSPC_514,0.0347926667973271
HSPC_521,0.0355606875835797
HSPC_533,0.0403408874090235
HSPC_545,0.0403138276215607
LT_HSC_137,0.024369338525399
HSPC_522,0.0757527467036064
HSPC_546,0.0361884818430687
HSPC_552,0.0477032359535036
LT_HSC_138,0.0262975357227065
Prog_523,0.158314274379751
Prog_529,0.0939855487490971
Prog_535,0.128449224930301
Prog_547,0.109952679789123
LT_HSC_139,0.0430806445029278
Prog_511,0.107015153765929
Prog_518,0.0913121238599442
Prog_524,0.0668692923888886
Prog_536,0.162086589205602
Prog_548,0.13469440842099
LT_HSC_140,0.0515595631648723
Prog_537,0.0665971700756266
Prog_543,0.137731197103425
Prog_513,0.113997119892273
Prog_526,0.0889595679865701
Prog_533,0.114890957443154
Prog_539,0.128834662726882
Prog_545,0.190242649274576
Prog_515,0.105826581773336
LT_HSC_144,0.0607882205299635
Prog_552,0.0587316071932492
Prog_516,0.187821097992111
HSPC_559,0.0535768029219591
HSPC_589,0.0374268905903657
LT_HSC_145,0.0453364269493199
HSPC_560,0.0611101237050549
HSPC_578,0.0291907849815675
HSPC_590,0.0235042586958809
LT_HSC_146,0.0105867318237091
HSPC_554,0.0312255703113996
HSPC_585,0.0380765009757636
LT_HSC_147,0.0206126894080789
HSPC_562,0.052694263362981
LT_HSC_148,0.0341486909560283
HSPC_556,0.0184615098879974
HSPC_569,0.080737675828789
HSPC_593,0.0720794918809943
LT_HSC_149,0.04729363281257
HSPC_576,0.0477587305611626
HSPC_594,0.0199246792837466
LT_HSC_150,0.0372692063302084
Prog_559,0.104413165604795
Prog_571,0.114594014975332
Prog_583,0.10386292380548
Prog_589,0.104543921475725
Prog_553,0.110631752683726
Prog_566,0.149209822225241
Prog_572,0.0651929660640534
LT_HSC_152,0.0324566897789137
Prog_561,0.066487197326873
Prog_585,0.110982429535541
Prog_555,0.0929453455589525
Prog_562,0.182605902833208
Prog_568,0.120180022365573
Prog_580,0.112254812108641
Prog_592,0.193359656863697
Prog_556,0.117547255770436
Prog_575,0.153333461008831
Prog_581,0.103049886753382
Prog_587,0.109599167149831
Prog_593,0.111661934430429
Prog_557,0.111576169547973
LT_HSC_156,0.0374291370005445
Prog_564,0.187013467150951
Prog_570,0.185425497664806
Prog_576,0.0829663527908942
Prog_582,0.100738613577339
Prog_588,0.114181690846534
Prog_594,0.105855434060794
HSPC_607,0.0606230900537724
HSPC_613,0.0508372938604158
HSPC_631,0.0685205417073293
HSPC_595,0.0399751021063901
HSPC_602,0.0635564947546735
HSPC_614,0.0608417664614504
HSPC_626,0.0555059724596243
LT_HSC_158,0.0452977202512139
HSPC_615,0.0491406187833466
LT_HSC_159,0.187534900317839
HSPC_597,0.034839944635069
HSPC_604,0.0486334497880538
HSPC_610,0.0679036173129508
HSPC_598,0.0361830280036301
HSPC_623,0.0739150521478612
HSPC_635,0.0623817766882393
LT_HSC_161,0.0317991301810523
HSPC_599,0.0537410017914055
HSPC_606,0.0489114544251981
HSPC_630,0.0670751944111064
Prog_607,0.108125609668093
Prog_613,0.109952679789123
Prog_619,0.100041037617152
LT_HSC_163,0.0172310024041495
Prog_595,0.0665125136116203
Prog_614,0.117386962211023
Prog_620,0.097482801428499
Prog_632,0.128626189080989
LT_HSC_164,0.0122361040244365
Prog_603,0.169357098314395
Prog_609,0.072017865136953
Prog_615,0.187081410621349
Prog_627,0.0585389532625246
Prog_633,0.094216773556191
LT_HSC_165,0.0170349841738905
Prog_604,0.105497081126679
Prog_610,0.112719636086128
Prog_616,0.196498826645854
Prog_622,0.103844570237206
Prog_634,0.0986858852600527
LT_HSC_166,0.037466755267329
Prog_605,0.177890055981947
Prog_611,0.117687122312563
Prog_635,0.097694605057145
LT_HSC_167,0.0145538626768715
Prog_599,0.113320034221343
Prog_606,0.06983515114746
Prog_618,0.117246058496287
Prog_600,0.105159520436979
HSPC_649,0.0578034378491405
HSPC_661,0.0520547922282146
HSPC_667,0.0476014128782095
LT_HSC_169,0.0144058482109149
HSPC_637,0.0576292421385591
HSPC_662,0.0475696492498538
LT_HSC_170,0.025543174342981
HSPC_638,0.0734793869612785
HSPC_651,0.154478080113656
HSPC_669,0.0379952289229894
LT_HSC_171,0.0306571721396878
HSPC_639,0.028151970633361
HSPC_646,0.0588866550687074
HSPC_652,0.0419341219880131
HSPC_670,0.0568083739147201
LT_HSC_172,0.00501940870020089
HSPC_640,0.027813807575358
HSPC_665,0.0228827331298898
LT_HSC_173,0.000206409297119787
HSPC_641,0.0350721702800915
HSPC_654,0.0554419103824682
HSPC_660,0.0775721841182301
HSPC_678,0.0495877205782267
LT_HSC_174,0.00634624644643179
Prog_643,0.107665392737483
Prog_649,0.19710512071976
Prog_655,0.189163060901081
Prog_667,0.117956432242032
Prog_673,0.0760583633349892
Prog_637,0.169555445401394
Prog_668,0.107569970508912
LT_HSC_176,0.0174864553908087
Prog_638,0.190410916591814
Prog_651,0.110875419656016
Prog_657,0.206409747469796
Prog_663,0.152145489978102
LT_HSC_177,0.0244117296084503
Prog_639,0.141046530860388
Prog_646,0.143153863765172
Prog_652,0.106824535773091
Prog_676,0.102827955340321
Prog_640,0.183261953250016
Prog_647,0.0829694603261866
Prog_653,0.108231034885291
Prog_671,0.108501531583727
Prog_677,0.195726108749392
LT_HSC_179,0.0235799955356977
LT_HSC_180,0.0377306274450778
Prog_654,0.107318628209985
Prog_672,0.189902446239763
Prog_678,0.114181690846534
Prog_642,0.0709852856153003
HSPC_697,0.0891101751272527
HSPC_703,0.0704584891622653
HSPC_704,0.0631440320281835
HSPC_716,0.0474787971142278
HSPC_717,0.0750068584443046
LT_HSC_183,0.0203867280319435
HSPC_681,0.0203674404610019
HSPC_700,0.0869220244013708
HSPC_706,0.0767131247219672
LT_HSC_184,0.0274602892598051
HSPC_689,0.068333131457605
HSPC_701,0.0368911520485049
HSPC_719,0.0345510857176609
HSPC_690,0.0778098718709399
HSPC_696,0.0720559927791773
HSPC_708,0.0476343415590301
HSPC_714,0.0411218517126095
Prog_697,0.169379181617045
Prog_709,0.137339856942865
Prog_715,0.105385249544173
LT_HSC_187,0.0348535087656377
Prog_679,0.0996009500073607
Prog_692,0.0660175316489473
Prog_710,0.109356405305221
Prog_716,0.10628536102684
LT_HSC_188,0.0125826585093335
Prog_711,0.115043434793553
Prog_688,0.137790986620882
Prog_694,0.116713937520117
Prog_700,0.186113637969259
Prog_712,0.111175871867911
Prog_718,0.11442200736058
Prog_695,0.183375348678066
Prog_701,0.187663342396649
Prog_707,0.12482365002627
Prog_713,0.118555122744391
Prog_719,0.188507916208988
LT_HSC_191,0.0412477214838775
Prog_690,0.0604769015077472
Prog_696,0.137894266727733
Prog_702,0.188102671085005
Prog_708,0.188507319495493
Prog_714,0.186643541092634
Prog_720,0.149649134101074
LT_HSC_192,0.0394752423083564
HSPC_727,0.0405700428123408
HSPC_733,0.0401561484660437
HSPC_751,0.0435899064265359
HSPC_757,0.0651439607943254
LT_HSC_193,0.0317500095046838
HSPC_721,0.0671225651660285
HSPC_740,0.015153541870162
HSPC_746,0.0695226076340674
LT_HSC_194,0.0113727739241992
HSPC_722,0.0507536217408525
HSPC_729,0.0290037417095156
HSPC_735,0.0374207111463074
HSPC_747,0.0797756316333059
HSPC_759,0.0389245115628065
LT_HSC_195,0.00818817848465584
HSPC_736,0.0459798212996845
HSPC_742,0.0251711119695267
HSPC_760,0.0266844228995538
HSPC_724,0.0216664641533935
HSPC_731,0.0697640045883265
HSPC_737,0.083648730319866
HSPC_749,0.0318704493858392
HSPC_761,0.0341609826605766
LT_HSC_197,0.015231465270281
HSPC_725,0.0511348492941181
